"GEO_ID","NAME","B19113_001E","B19113_001M",
"Geography","Geographic Area Name","Estimate!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US53033001100","Census Tract 11; King County; Washington","146875","20315",
"1400000US53033001201","Census Tract 12.01; King County; Washington","67115","32627",
"1400000US53033001202","Census Tract 12.02; King County; Washington","107788","44497",
"1400000US53033001300","Census Tract 13; King County; Washington","99356","28721",
"1400000US53033001400","Census Tract 14; King County; Washington","180313","31783",
"1400000US53033001500","Census Tract 15; King County; Washington","245170","22127",
"1400000US53033001600","Census Tract 16; King County; Washington","250,000+","***",
"1400000US53033001701","Census Tract 17.01; King County; Washington","152995","24242",
"1400000US53033001702","Census Tract 17.02; King County; Washington","122813","77874",
"1400000US53033001800","Census Tract 18; King County; Washington","188036","89784",
"1400000US53033001900","Census Tract 19; King County; Washington","168821","23798",
"1400000US53033002000","Census Tract 20; King County; Washington","174615","32668",
"1400000US53033002100","Census Tract 21; King County; Washington","197951","20345",
"1400000US53033002200","Census Tract 22; King County; Washington","222669","35568",
"1400000US53033002400","Census Tract 24; King County; Washington","225497","21870",
"1400000US53033002500","Census Tract 25; King County; Washington","210096","63953",
"1400000US53033002600","Census Tract 26; King County; Washington","216827","30395",
"1400000US53033002700","Census Tract 27; King County; Washington","242250","34572",
"1400000US53033002800","Census Tract 28; King County; Washington","232386","20110",
"1400000US53033002900","Census Tract 29; King County; Washington","193750","82646",
"1400000US53033003000","Census Tract 30; King County; Washington","233264","36218",
"1400000US53033003100","Census Tract 31; King County; Washington","250,000+","***",
"1400000US53033003201","Census Tract 32.01; King County; Washington","184519","70133",
"1400000US53033003202","Census Tract 32.02; King County; Washington","193926","47191",
"1400000US53033003301","Census Tract 33.01; King County; Washington","218571","50488",
"1400000US53033003302","Census Tract 33.02; King County; Washington","236250","31292",
"1400000US53033003400","Census Tract 34; King County; Washington","212406","29112",
"1400000US53033003500","Census Tract 35; King County; Washington","206250","27764",
"1400000US53033003601","Census Tract 36.01; King County; Washington","230000","50554",
"1400000US53033003602","Census Tract 36.02; King County; Washington","236433","25584",
"1400000US53033003800","Census Tract 38; King County; Washington","235313","63284",
"1400000US53033003900","Census Tract 39; King County; Washington","226146","56254",
"1400000US53033004000","Census Tract 40; King County; Washington","250,000+","***",
"1400000US53033004101","Census Tract 41.01; King County; Washington","250,000+","***",
"1400000US53033004102","Census Tract 41.02; King County; Washington","250,000+","***",
"1400000US53033004201","Census Tract 42.01; King County; Washington","232500","64593",
"1400000US53033004202","Census Tract 42.02; King County; Washington","228224","70732",
"1400000US53033004301","Census Tract 43.01; King County; Washington","219194","49087",
"1400000US53033004302","Census Tract 43.02; King County; Washington","78261","44104",
"1400000US53033004401","Census Tract 44.01; King County; Washington","250,000+","***",
"1400000US53033004402","Census Tract 44.02; King County; Washington","107981","97649",
"1400000US53033004500","Census Tract 45; King County; Washington","201477","27656",
"1400000US53033004600","Census Tract 46; King County; Washington","250,000+","***",
"1400000US53033004701","Census Tract 47.01; King County; Washington","121850","43566",
"1400000US53033004702","Census Tract 47.02; King County; Washington","217174","38940",
"1400000US53033004703","Census Tract 47.03; King County; Washington","249618","29708",
"1400000US53033004800","Census Tract 48; King County; Washington","250,000+","***",
"1400000US53033004901","Census Tract 49.01; King County; Washington","226771","88215",
"1400000US53033004902","Census Tract 49.02; King County; Washington","249630","86611",
"1400000US53033005000","Census Tract 50; King County; Washington","184833","140623",
"1400000US53033005100","Census Tract 51; King County; Washington","235417","77234",
"1400000US53033005201","Census Tract 52.01; King County; Washington","221047","68265",
"1400000US53033005202","Census Tract 52.02; King County; Washington","121378","53565",
"1400000US53033005303","Census Tract 53.03; King County; Washington","80250","50157",
"1400000US53033005304","Census Tract 53.04; King County; Washington","-","**",
"1400000US53033005305","Census Tract 53.05; King County; Washington","2,500-","***",
"1400000US53033005306","Census Tract 53.06; King County; Washington","96087","80496",
"1400000US53033005307","Census Tract 53.07; King County; Washington","-","**",
"1400000US53033005401","Census Tract 54.01; King County; Washington","241250","83093",
"1400000US53033005402","Census Tract 54.02; King County; Washington","130972","33210",
"1400000US53033005600","Census Tract 56; King County; Washington","250,000+","***",
"1400000US53033005700","Census Tract 57; King County; Washington","209261","50803",
"1400000US53033005801","Census Tract 58.01; King County; Washington","173063","32216",
"1400000US53033005803","Census Tract 58.03; King County; Washington","250,000+","***",
"1400000US53033005804","Census Tract 58.04; King County; Washington","147250","28709",
"1400000US53033005901","Census Tract 59.01; King County; Washington","232679","31787",
"1400000US53033005902","Census Tract 59.02; King County; Washington","206793","57250",
"1400000US53033006000","Census Tract 60; King County; Washington","214861","19841",
"1400000US53033006100","Census Tract 61; King County; Washington","250,000+","***",
"1400000US53033006200","Census Tract 62; King County; Washington","250,000+","***",
"1400000US53033006300","Census Tract 63; King County; Washington","250,000+","***",
"1400000US53033006400","Census Tract 64; King County; Washington","250,000+","***",
"1400000US53033006500","Census Tract 65; King County; Washington","250,000+","***",
"1400000US53033006600","Census Tract 66; King County; Washington","220263","72269",
"1400000US53033006701","Census Tract 67.01; King County; Washington","250,000+","***",
"1400000US53033006702","Census Tract 67.02; King County; Washington","206375","157904",
"1400000US53033006703","Census Tract 67.03; King County; Washington","212375","53723",
"1400000US53033006800","Census Tract 68; King County; Washington","250,000+","***",
"1400000US53033006900","Census Tract 69; King County; Washington","250,000+","***",
"1400000US53033007001","Census Tract 70.01; King County; Washington","233125","125661",
"1400000US53033007002","Census Tract 70.02; King County; Washington","230313","82661",
"1400000US53033007101","Census Tract 71.01; King County; Washington","114190","113233",
"1400000US53033007102","Census Tract 71.02; King County; Washington","192479","27978",
"1400000US53033007201","Census Tract 72.01; King County; Washington","187794","104696",
"1400000US53033007202","Census Tract 72.02; King County; Washington","234627","27982",
"1400000US53033007203","Census Tract 72.03; King County; Washington","250,000+","***",
"1400000US53033007301","Census Tract 73.01; King County; Washington","194712","178877",
"1400000US53033007302","Census Tract 73.02; King County; Washington","182485","78474",
"1400000US53033007303","Census Tract 73.03; King County; Washington","220625","127517",
"1400000US53033007403","Census Tract 74.03; King County; Washington","136979","63650",
"1400000US53033007404","Census Tract 74.04; King County; Washington","250,000+","***",
"1400000US53033007405","Census Tract 74.05; King County; Washington","131343","85840",
"1400000US53033007406","Census Tract 74.06; King County; Washington","163824","55878",
"1400000US53033007501","Census Tract 75.01; King County; Washington","243953","34433",
"1400000US53033007502","Census Tract 75.02; King County; Washington","137456","105492",
"1400000US53033007503","Census Tract 75.03; King County; Washington","106705","49870",
"1400000US53033007600","Census Tract 76; King County; Washington","218167","104092",
"1400000US53033007700","Census Tract 77; King County; Washington","192000","46951",
"1400000US53033007800","Census Tract 78; King County; Washington","213654","45219",
"1400000US53033007901","Census Tract 79.01; King County; Washington","107500","51937",
"1400000US53033007902","Census Tract 79.02; King County; Washington","155875","89783",
"1400000US53033008002","Census Tract 80.02; King County; Washington","215625","56541",
"1400000US53033008003","Census Tract 80.03; King County; Washington","236713","41365",
"1400000US53033008004","Census Tract 80.04; King County; Washington","250,000+","***",
"1400000US53033008101","Census Tract 81.01; King County; Washington","250,000+","***",
"1400000US53033008102","Census Tract 81.02; King County; Washington","189844","145116",
"1400000US53033008200","Census Tract 82; King County; Washington","250,000+","***",
"1400000US53033008300","Census Tract 83; King County; Washington","153920","78386",
"1400000US53033008401","Census Tract 84.01; King County; Washington","139537","76885",
"1400000US53033008402","Census Tract 84.02; King County; Washington","169607","161051",
"1400000US53033008500","Census Tract 85; King County; Washington","-","**",
"1400000US53033008600","Census Tract 86; King County; Washington","171184","131151",
"1400000US53033008700","Census Tract 87; King County; Washington","243983","25473",
"1400000US53033008800","Census Tract 88; King County; Washington","169500","28172",
"1400000US53033008900","Census Tract 89; King County; Washington","84672","39386",
"1400000US53033009000","Census Tract 90; King County; Washington","93125","60635",
"1400000US53033009100","Census Tract 91; King County; Washington","38714","30730",
"1400000US53033009200","Census Tract 92; King County; Washington","33125","29216",
"1400000US53033009300","Census Tract 93; King County; Washington","175865","42148",
"1400000US53033009400","Census Tract 94; King County; Washington","101589","43789",
"1400000US53033009500","Census Tract 95; King County; Washington","176528","57909",
"1400000US53033009600","Census Tract 96; King County; Washington","214297","48201",
"1400000US53033009701","Census Tract 97.01; King County; Washington","181818","59668",
"1400000US53033009702","Census Tract 97.02; King County; Washington","218088","48743",
"1400000US53033009801","Census Tract 98.01; King County; Washington","196576","30766",
"1400000US53033009802","Census Tract 98.02; King County; Washington","186685","75507",
"1400000US53033009900","Census Tract 99; King County; Washington","144408","52256",
"1400000US53033010001","Census Tract 100.01; King County; Washington","133155","23039",
"1400000US53033010002","Census Tract 100.02; King County; Washington","119861","62561",
"1400000US53033010101","Census Tract 101.01; King County; Washington","148561","74481",
"1400000US53033010102","Census Tract 101.02; King County; Washington","164792","42345",
"1400000US53033010200","Census Tract 102; King County; Washington","191583","61033",
"1400000US53033010301","Census Tract 103.01; King County; Washington","152273","64556",
"1400000US53033010302","Census Tract 103.02; King County; Washington","163188","71144",
"1400000US53033010401","Census Tract 104.01; King County; Washington","133861","9877",
"1400000US53033010402","Census Tract 104.02; King County; Washington","99750","49045",
"1400000US53033010501","Census Tract 105.01; King County; Washington","168924","35587",
"1400000US53033010502","Census Tract 105.02; King County; Washington","153207","33249",
"1400000US53033010601","Census Tract 106.01; King County; Washington","160234","14451",
"1400000US53033010602","Census Tract 106.02; King County; Washington","207153","94373",
"1400000US53033010701","Census Tract 107.01; King County; Washington","129447","22793",
"1400000US53033010702","Census Tract 107.02; King County; Washington","97136","43543",
"1400000US53033010800","Census Tract 108; King County; Washington","175291","13841",
"1400000US53033010900","Census Tract 109; King County; Washington","158864","26448",
"1400000US53033011001","Census Tract 110.01; King County; Washington","103889","25912",
"1400000US53033011002","Census Tract 110.02; King County; Washington","72813","20394",
"1400000US53033011101","Census Tract 111.01; King County; Washington","115833","15499",
"1400000US53033011102","Census Tract 111.02; King County; Washington","151957","43493",
"1400000US53033011200","Census Tract 112; King County; Washington","69453","28082",
"1400000US53033011300","Census Tract 113; King County; Washington","162262","8579",
"1400000US53033011401","Census Tract 114.01; King County; Washington","108214","33241",
"1400000US53033011402","Census Tract 114.02; King County; Washington","109552","17751",
"1400000US53033011500","Census Tract 115; King County; Washington","162212","27545",
"1400000US53033011601","Census Tract 116.01; King County; Washington","226607","45048",
"1400000US53033011602","Census Tract 116.02; King County; Washington","159167","17844",
"1400000US53033011700","Census Tract 117; King County; Washington","90579","9296",
"1400000US53033011801","Census Tract 118.01; King County; Washington","101935","42435",
"1400000US53033011802","Census Tract 118.02; King County; Washington","97753","35513",
"1400000US53033011901","Census Tract 119.01; King County; Washington","152243","30462",
"1400000US53033011902","Census Tract 119.02; King County; Washington","137635","46866",
"1400000US53033012000","Census Tract 120; King County; Washington","141250","32730",
"1400000US53033012100","Census Tract 121; King County; Washington","231250","29518",
"1400000US53033020100","Census Tract 201; King County; Washington","166484","33981",
"1400000US53033020200","Census Tract 202; King County; Washington","161131","38731",
"1400000US53033020301","Census Tract 203.01; King County; Washington","123182","19512",
"1400000US53033020302","Census Tract 203.02; King County; Washington","131932","43863",
"1400000US53033020401","Census Tract 204.01; King County; Washington","114653","18005",
"1400000US53033020402","Census Tract 204.02; King County; Washington","134297","39485",
"1400000US53033020500","Census Tract 205; King County; Washington","159451","21555",
"1400000US53033020600","Census Tract 206; King County; Washington","192950","23808",
"1400000US53033020700","Census Tract 207; King County; Washington","129792","21841",
"1400000US53033020800","Census Tract 208; King County; Washington","186034","13692",
"1400000US53033020900","Census Tract 209; King County; Washington","164048","65003",
"1400000US53033021000","Census Tract 210; King County; Washington","155417","56199",
"1400000US53033021100","Census Tract 211; King County; Washington","139423","22055",
"1400000US53033021300","Census Tract 213; King County; Washington","114423","28355",
"1400000US53033021400","Census Tract 214; King County; Washington","196490","17667",
"1400000US53033021500","Census Tract 215; King County; Washington","218917","34854",
"1400000US53033021600","Census Tract 216; King County; Washington","151884","26220",
"1400000US53033021701","Census Tract 217.01; King County; Washington","182292","14731",
"1400000US53033021702","Census Tract 217.02; King County; Washington","127750","24823",
"1400000US53033021802","Census Tract 218.02; King County; Washington","169513","16792",
"1400000US53033021803","Census Tract 218.03; King County; Washington","157324","25269",
"1400000US53033021804","Census Tract 218.04; King County; Washington","154550","17242",
"1400000US53033021903","Census Tract 219.03; King County; Washington","141442","45574",
"1400000US53033021904","Census Tract 219.04; King County; Washington","176719","18773",
"1400000US53033021905","Census Tract 219.05; King County; Washington","133125","29069",
"1400000US53033021906","Census Tract 219.06; King County; Washington","192692","25206",
"1400000US53033022001","Census Tract 220.01; King County; Washington","183938","55193",
"1400000US53033022003","Census Tract 220.03; King County; Washington","151157","25007",
"1400000US53033022005","Census Tract 220.05; King County; Washington","157768","54814",
"1400000US53033022006","Census Tract 220.06; King County; Washington","161852","41604",
"1400000US53033022101","Census Tract 221.01; King County; Washington","189942","19858",
"1400000US53033022102","Census Tract 221.02; King County; Washington","217865","47063",
"1400000US53033022201","Census Tract 222.01; King County; Washington","150909","35532",
"1400000US53033022203","Census Tract 222.03; King County; Washington","185991","18342",
"1400000US53033022204","Census Tract 222.04; King County; Washington","141806","44736",
"1400000US53033022205","Census Tract 222.05; King County; Washington","166394","64589",
"1400000US53033022300","Census Tract 223; King County; Washington","226250","48553",
"1400000US53033022401","Census Tract 224.01; King County; Washington","206932","61001",
"1400000US53033022402","Census Tract 224.02; King County; Washington","250,000+","***",
"1400000US53033022501","Census Tract 225.01; King County; Washington","250,000+","***",
"1400000US53033022502","Census Tract 225.02; King County; Washington","164284","11799",
"1400000US53033022603","Census Tract 226.03; King County; Washington","222613","27188",
"1400000US53033022604","Census Tract 226.04; King County; Washington","213250","58520",
"1400000US53033022605","Census Tract 226.05; King County; Washington","135830","32169",
"1400000US53033022606","Census Tract 226.06; King County; Washington","248583","47294",
"1400000US53033022701","Census Tract 227.01; King County; Washington","214881","39244",
"1400000US53033022702","Census Tract 227.02; King County; Washington","250,000+","***",
"1400000US53033022703","Census Tract 227.03; King County; Washington","250,000+","***",
"1400000US53033022802","Census Tract 228.02; King County; Washington","189830","53388",
"1400000US53033022803","Census Tract 228.03; King County; Washington","193721","15037",
"1400000US53033022804","Census Tract 228.04; King County; Washington","104632","29080",
"1400000US53033022805","Census Tract 228.05; King County; Washington","178021","55731",
"1400000US53033022901","Census Tract 229.01; King County; Washington","185417","12616",
"1400000US53033022902","Census Tract 229.02; King County; Washington","233438","32460",
"1400000US53033023000","Census Tract 230; King County; Washington","196929","13975",
"1400000US53033023100","Census Tract 231; King County; Washington","217614","30974",
"1400000US53033023201","Census Tract 232.01; King County; Washington","145705","34486",
"1400000US53033023202","Census Tract 232.02; King County; Washington","98973","67633",
"1400000US53033023300","Census Tract 233; King County; Washington","208668","24116",
"1400000US53033023401","Census Tract 234.01; King County; Washington","182966","36458",
"1400000US53033023403","Census Tract 234.03; King County; Washington","182981","25772",
"1400000US53033023404","Census Tract 234.04; King County; Washington","186750","37104",
"1400000US53033023500","Census Tract 235; King County; Washington","171848","39150",
"1400000US53033023601","Census Tract 236.01; King County; Washington","197583","34801",
"1400000US53033023603","Census Tract 236.03; King County; Washington","128125","32263",
"1400000US53033023604","Census Tract 236.04; King County; Washington","172054","42329",
"1400000US53033023701","Census Tract 237.01; King County; Washington","234010","44427",
"1400000US53033023702","Census Tract 237.02; King County; Washington","186250","113695",
"1400000US53033023801","Census Tract 238.01; King County; Washington","210000","87093",
"1400000US53033023805","Census Tract 238.05; King County; Washington","218750","67411",
"1400000US53033023806","Census Tract 238.06; King County; Washington","164727","70980",
"1400000US53033023807","Census Tract 238.07; King County; Washington","250,000+","***",
"1400000US53033023808","Census Tract 238.08; King County; Washington","175500","68535",
"1400000US53033023901","Census Tract 239.01; King County; Washington","250,000+","***",
"1400000US53033023902","Census Tract 239.02; King County; Washington","250,000+","***",
"1400000US53033024001","Census Tract 240.01; King County; Washington","250,000+","***",
"1400000US53033024002","Census Tract 240.02; King County; Washington","221371","60575",
"1400000US53033024100","Census Tract 241; King County; Washington","250,000+","***",
"1400000US53033024200","Census Tract 242; King County; Washington","250,000+","***",
"1400000US53033024301","Census Tract 243.01; King County; Washington","142031","50416",
"1400000US53033024302","Census Tract 243.02; King County; Washington","250,000+","***",
"1400000US53033024400","Census Tract 244; King County; Washington","224844","57773",
"1400000US53033024500","Census Tract 245; King County; Washington","250,000+","***",
"1400000US53033024601","Census Tract 246.01; King County; Washington","250,000+","***",
"1400000US53033024602","Census Tract 246.02; King County; Washington","250,000+","***",
"1400000US53033024701","Census Tract 247.01; King County; Washington","169444","59640",
"1400000US53033024703","Census Tract 247.03; King County; Washington","207667","36210",
"1400000US53033024704","Census Tract 247.04; King County; Washington","205360","48091",
"1400000US53033024800","Census Tract 248; King County; Washington","154117","24430",
"1400000US53033024901","Census Tract 249.01; King County; Washington","233906","44625",
"1400000US53033024902","Census Tract 249.02; King County; Washington","250,000+","***",
"1400000US53033024904","Census Tract 249.04; King County; Washington","250,000+","***",
"1400000US53033024905","Census Tract 249.05; King County; Washington","250,000+","***",
"1400000US53033025001","Census Tract 250.01; King County; Washington","200197","33207",
"1400000US53033025005","Census Tract 250.05; King County; Washington","243750","55954",
"1400000US53033025006","Census Tract 250.06; King County; Washington","238865","38378",
"1400000US53033025007","Census Tract 250.07; King County; Washington","195065","43351",
"1400000US53033025008","Census Tract 250.08; King County; Washington","250,000+","***",
"1400000US53033025101","Census Tract 251.01; King County; Washington","129427","24255",
"1400000US53033025103","Census Tract 251.03; King County; Washington","132414","31610",
"1400000US53033025104","Census Tract 251.04; King County; Washington","212926","29301",
"1400000US53033025201","Census Tract 252.01; King County; Washington","133344","13044",
"1400000US53033025202","Census Tract 252.02; King County; Washington","167045","55356",
"1400000US53033025302","Census Tract 253.02; King County; Washington","81563","43652",
"1400000US53033025303","Census Tract 253.03; King County; Washington","-","**",
"1400000US53033025304","Census Tract 253.04; King County; Washington","145839","32857",
"1400000US53033025401","Census Tract 254.01; King County; Washington","85250","29426",
"1400000US53033025402","Census Tract 254.02; King County; Washington","82455","27259",
"1400000US53033025500","Census Tract 255; King County; Washington","90509","5703",
"1400000US53033025601","Census Tract 256.01; King County; Washington","99527","19094",
"1400000US53033025602","Census Tract 256.02; King County; Washington","178810","56388",
"1400000US53033025702","Census Tract 257.02; King County; Washington","135774","13912",
"1400000US53033025703","Census Tract 257.03; King County; Washington","98750","45034",
"1400000US53033025704","Census Tract 257.04; King County; Washington","114202","32424",
"1400000US53033025803","Census Tract 258.03; King County; Washington","90806","9462",
"1400000US53033025804","Census Tract 258.04; King County; Washington","104583","12953",
"1400000US53033025805","Census Tract 258.05; King County; Washington","136765","31178",
"1400000US53033025806","Census Tract 258.06; King County; Washington","101250","13923",
"1400000US53033026001","Census Tract 260.01; King County; Washington","163090","55067",
"1400000US53033026003","Census Tract 260.03; King County; Washington","73711","11210",
"1400000US53033026004","Census Tract 260.04; King County; Washington","170609","14646",
"1400000US53033026101","Census Tract 261.01; King County; Washington","118083","22232",
"1400000US53033026102","Census Tract 261.02; King County; Washington","90809","21029",
"1400000US53033026200","Census Tract 262; King County; Washington","88636","30535",
"1400000US53033026300","Census Tract 263; King County; Washington","85529","15374",
"1400000US53033026400","Census Tract 264; King County; Washington","68846","15329",
"1400000US53033026500","Census Tract 265; King County; Washington","70148","12405",
"1400000US53033026600","Census Tract 266; King County; Washington","126094","25261",
"1400000US53033026700","Census Tract 267; King County; Washington","137350","24702",
"1400000US53033026801","Census Tract 268.01; King County; Washington","83456","56585",
"1400000US53033026802","Census Tract 268.02; King County; Washington","95357","36994",
"1400000US53033027000","Census Tract 270; King County; Washington","108246","25718",
"1400000US53033027100","Census Tract 271; King County; Washington","70865","24339",
"1400000US53033027200","Census Tract 272; King County; Washington","90486","21689",
"1400000US53033027300","Census Tract 273; King County; Washington","108672","18118",
"1400000US53033027400","Census Tract 274; King County; Washington","101121","18967",
"1400000US53033027500","Census Tract 275; King County; Washington","103430","22829",
"1400000US53033027600","Census Tract 276; King County; Washington","109074","18602",
"1400000US53033027701","Census Tract 277.01; King County; Washington","156477","25429",
"1400000US53033027702","Census Tract 277.02; King County; Washington","129129","16968",
"1400000US53033027800","Census Tract 278; King County; Washington","176167","33939",
"1400000US53033027901","Census Tract 279.01; King County; Washington","166188","61764",
"1400000US53033027902","Census Tract 279.02; King County; Washington","77154","54065",
"1400000US53033028000","Census Tract 280; King County; Washington","79826","14603",
"1400000US53033028100","Census Tract 281; King County; Washington","83900","17140",
"1400000US53033028200","Census Tract 282; King County; Washington","82100","26027",
"1400000US53033028300","Census Tract 283; King County; Washington","127750","24215",
"1400000US53033028402","Census Tract 284.02; King County; Washington","84337","19365",
"1400000US53033028403","Census Tract 284.03; King County; Washington","82546","26166",
"1400000US53033028500","Census Tract 285; King County; Washington","123162","15457",
"1400000US53033028600","Census Tract 286; King County; Washington","163424","21966",
"1400000US53033028700","Census Tract 287; King County; Washington","140000","8224",
"1400000US53033028801","Census Tract 288.01; King County; Washington","120576","45884",
"1400000US53033028802","Census Tract 288.02; King County; Washington","60828","14148",
"1400000US53033028901","Census Tract 289.01; King County; Washington","98963","38568",
"1400000US53033028902","Census Tract 289.02; King County; Washington","61526","12874",
"1400000US53033029001","Census Tract 290.01; King County; Washington","127324","15496",
"1400000US53033029003","Census Tract 290.03; King County; Washington","118469","20799",
"1400000US53033029004","Census Tract 290.04; King County; Washington","57218","23945",
"1400000US53033029101","Census Tract 291.01; King County; Washington","90625","33618",
"1400000US53033029102","Census Tract 291.02; King County; Washington","81518","29496",
"1400000US53033029203","Census Tract 292.03; King County; Washington","86239","9662",
"1400000US53033029205","Census Tract 292.05; King County; Washington","99539","7064",
"1400000US53033029206","Census Tract 292.06; King County; Washington","65313","14839",
"1400000US53033029207","Census Tract 292.07; King County; Washington","121956","29427",
"1400000US53033029208","Census Tract 292.08; King County; Washington","66552","17957",
"1400000US53033029304","Census Tract 293.04; King County; Washington","129773","31993",
"1400000US53033029305","Census Tract 293.05; King County; Washington","121635","25142",
"1400000US53033029306","Census Tract 293.06; King County; Washington","129286","22539",
"1400000US53033029307","Census Tract 293.07; King County; Washington","124655","36469",
"1400000US53033029308","Census Tract 293.08; King County; Washington","148258","19880",
"1400000US53033029309","Census Tract 293.09; King County; Washington","111402","33640",
"1400000US53033029403","Census Tract 294.03; King County; Washington","109985","36912",
"1400000US53033029405","Census Tract 294.05; King County; Washington","145077","12239",
"1400000US53033029406","Census Tract 294.06; King County; Washington","129648","26200",
"1400000US53033029407","Census Tract 294.07; King County; Washington","68264","19255",
"1400000US53033029408","Census Tract 294.08; King County; Washington","84766","54888",
"1400000US53033029504","Census Tract 295.04; King County; Washington","93941","11894",
"1400000US53033029505","Census Tract 295.05; King County; Washington","64479","9969",
"1400000US53033029506","Census Tract 295.06; King County; Washington","73582","19039",
"1400000US53033029507","Census Tract 295.07; King County; Washington","158208","26145",
"1400000US53033029508","Census Tract 295.08; King County; Washington","147361","40796",
"1400000US53033029602","Census Tract 296.02; King County; Washington","152333","18922",
"1400000US53033029603","Census Tract 296.03; King County; Washington","123462","28899",
"1400000US53033029604","Census Tract 296.04; King County; Washington","90182","26138",
"1400000US53033029701","Census Tract 297.01; King County; Washington","74188","42603",
"1400000US53033029702","Census Tract 297.02; King County; Washington","113021","52658",
"1400000US53033029803","Census Tract 298.03; King County; Washington","101638","52225",
"1400000US53033029804","Census Tract 298.04; King County; Washington","137404","29592",
"1400000US53033029805","Census Tract 298.05; King County; Washington","92438","28826",
"1400000US53033029806","Census Tract 298.06; King County; Washington","104167","53948",
"1400000US53033029901","Census Tract 299.01; King County; Washington","112438","29211",
"1400000US53033029902","Census Tract 299.02; King County; Washington","156389","19968",
"1400000US53033030003","Census Tract 300.03; King County; Washington","91580","31833",
"1400000US53033030005","Census Tract 300.05; King County; Washington","99426","20938",
"1400000US53033030006","Census Tract 300.06; King County; Washington","70156","18723",
"1400000US53033030007","Census Tract 300.07; King County; Washington","50137","15804",
"1400000US53033030008","Census Tract 300.08; King County; Washington","75857","27803",
"1400000US53033030101","Census Tract 301.01; King County; Washington","130262","30815",
"1400000US53033030102","Census Tract 301.02; King County; Washington","167719","35720",
"1400000US53033030201","Census Tract 302.01; King County; Washington","102963","17897",
"1400000US53033030203","Census Tract 302.03; King County; Washington","65694","24220",
"1400000US53033030204","Census Tract 302.04; King County; Washington","85556","30978",
"1400000US53033030304","Census Tract 303.04; King County; Washington","79495","15948",
"1400000US53033030305","Census Tract 303.05; King County; Washington","101409","31368",
"1400000US53033030306","Census Tract 303.06; King County; Washington","137106","12484",
"1400000US53033030308","Census Tract 303.08; King County; Washington","78750","26812",
"1400000US53033030309","Census Tract 303.09; King County; Washington","93185","47043",
"1400000US53033030310","Census Tract 303.10; King County; Washington","116434","23173",
"1400000US53033030311","Census Tract 303.11; King County; Washington","103920","15806",
"1400000US53033030312","Census Tract 303.12; King County; Washington","86829","38626",
"1400000US53033030313","Census Tract 303.13; King County; Washington","66643","6990",
"1400000US53033030314","Census Tract 303.14; King County; Washington","85170","33838",
"1400000US53033030403","Census Tract 304.03; King County; Washington","119896","29602",
"1400000US53033030404","Census Tract 304.04; King County; Washington","128462","13484",
"1400000US53033030405","Census Tract 304.05; King County; Washington","107449","13459",
"1400000US53033030406","Census Tract 304.06; King County; Washington","108068","29407",
"1400000US53033030407","Census Tract 304.07; King County; Washington","113182","31545",
"1400000US53033030501","Census Tract 305.01; King County; Washington","42978","9919",
"1400000US53033030503","Census Tract 305.03; King County; Washington","97109","11225",
"1400000US53033030504","Census Tract 305.04; King County; Washington","81460","7337",
"1400000US53033030600","Census Tract 306; King County; Washington","96622","22924",
"1400000US53033030700","Census Tract 307; King County; Washington","80326","28919",
"1400000US53033030801","Census Tract 308.01; King County; Washington","71378","9144",
"1400000US53033030802","Census Tract 308.02; King County; Washington","108116","19034",
"1400000US53033030901","Census Tract 309.01; King County; Washington","88841","12760",
"1400000US53033030902","Census Tract 309.02; King County; Washington","104500","14070",
"1400000US53033031000","Census Tract 310; King County; Washington","156107","20094",
"1400000US53033031101","Census Tract 311.01; King County; Washington","79420","5825",
"1400000US53033031102","Census Tract 311.02; King County; Washington","112917","32382",
"1400000US53033031202","Census Tract 312.02; King County; Washington","108117","11812",
"1400000US53033031204","Census Tract 312.04; King County; Washington","123571","14334",
"1400000US53033031206","Census Tract 312.06; King County; Washington","105703","12855",
"1400000US53033031207","Census Tract 312.07; King County; Washington","113872","26679",
"1400000US53033031208","Census Tract 312.08; King County; Washington","104925","34868",
"1400000US53033031301","Census Tract 313.01; King County; Washington","141429","18499",
"1400000US53033031302","Census Tract 313.02; King County; Washington","133313","3018",
"1400000US53033031400","Census Tract 314; King County; Washington","143372","10429",
"1400000US53033031501","Census Tract 315.01; King County; Washington","126016","26609",
"1400000US53033031502","Census Tract 315.02; King County; Washington","142344","47240",
"1400000US53033031601","Census Tract 316.01; King County; Washington","131016","17217",
"1400000US53033031603","Census Tract 316.03; King County; Washington","160942","23457",
"1400000US53033031604","Census Tract 316.04; King County; Washington","148333","15414",
"1400000US53033031605","Census Tract 316.05; King County; Washington","163897","32933",
"1400000US53033031704","Census Tract 317.04; King County; Washington","114325","24310",
"1400000US53033031705","Census Tract 317.05; King County; Washington","143750","35236",
"1400000US53033031707","Census Tract 317.07; King County; Washington","187222","51846",
"1400000US53033031708","Census Tract 317.08; King County; Washington","95735","17721",
"1400000US53033031709","Census Tract 317.09; King County; Washington","133833","26468",
"1400000US53033031710","Census Tract 317.10; King County; Washington","131250","35928",
"1400000US53033031800","Census Tract 318; King County; Washington","149727","26498",
"1400000US53033031904","Census Tract 319.04; King County; Washington","166875","54157",
