"GEO_ID","NAME","B19113_001E","B19113_001M",
"Geography","Geographic Area Name","Estimate!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US41035971800","Census Tract 9718; Klamath County; Oregon","57333","27348",
"1400000US41035971900","Census Tract 9719; Klamath County; Oregon","70863","22103",
"1400000US41035972000","Census Tract 9720; Klamath County; Oregon","78472","13847",
"1400000US41037960100","Census Tract 9601; Lake County; Oregon","64609","9874",
"1400000US41037960200","Census Tract 9602; Lake County; Oregon","100144","10879",
"1400000US41039000100","Census Tract 1; Lane County; Oregon","97367","18018",
"1400000US41039000200","Census Tract 2; Lane County; Oregon","108125","26393",
"1400000US41039000300","Census Tract 3; Lane County; Oregon","121146","24840",
"1400000US41039000402","Census Tract 4.02; Lane County; Oregon","100375","42954",
"1400000US41039000403","Census Tract 4.03; Lane County; Oregon","105165","15183",
"1400000US41039000404","Census Tract 4.04; Lane County; Oregon","90266","12429",
"1400000US41039000500","Census Tract 5; Lane County; Oregon","58466","8177",
"1400000US41039000702","Census Tract 7.02; Lane County; Oregon","73523","6988",
"1400000US41039000705","Census Tract 7.05; Lane County; Oregon","63438","13350",
"1400000US41039000706","Census Tract 7.06; Lane County; Oregon","87813","17222",
"1400000US41039000707","Census Tract 7.07; Lane County; Oregon","65956","13796",
"1400000US41039000708","Census Tract 7.08; Lane County; Oregon","78542","25309",
"1400000US41039000800","Census Tract 8; Lane County; Oregon","80486","17832",
"1400000US41039000902","Census Tract 9.02; Lane County; Oregon","107596","12769",
"1400000US41039000903","Census Tract 9.03; Lane County; Oregon","75114","30339",
"1400000US41039000904","Census Tract 9.04; Lane County; Oregon","81306","14543",
"1400000US41039001001","Census Tract 10.01; Lane County; Oregon","89891","27175",
"1400000US41039001002","Census Tract 10.02; Lane County; Oregon","87500","23687",
"1400000US41039001101","Census Tract 11.01; Lane County; Oregon","115885","20238",
"1400000US41039001102","Census Tract 11.02; Lane County; Oregon","90278","17136",
"1400000US41039001201","Census Tract 12.01; Lane County; Oregon","98750","27024",
"1400000US41039001202","Census Tract 12.02; Lane County; Oregon","74479","12689",
"1400000US41039001301","Census Tract 13.01; Lane County; Oregon","73214","31655",
"1400000US41039001302","Census Tract 13.02; Lane County; Oregon","67273","13708",
"1400000US41039001400","Census Tract 14; Lane County; Oregon","102530","10583",
"1400000US41039001500","Census Tract 15; Lane County; Oregon","70440","3541",
"1400000US41039001600","Census Tract 16; Lane County; Oregon","95670","17941",
"1400000US41039001700","Census Tract 17; Lane County; Oregon","114716","11662",
"1400000US41039001801","Census Tract 18.01; Lane County; Oregon","93842","10975",
"1400000US41039001803","Census Tract 18.03; Lane County; Oregon","58542","9759",
"1400000US41039001804","Census Tract 18.04; Lane County; Oregon","120125","10759",
"1400000US41039001902","Census Tract 19.02; Lane County; Oregon","67195","20460",
"1400000US41039001903","Census Tract 19.03; Lane County; Oregon","82554","18250",
"1400000US41039001904","Census Tract 19.04; Lane County; Oregon","57500","13437",
"1400000US41039002001","Census Tract 20.01; Lane County; Oregon","96314","9899",
"1400000US41039002002","Census Tract 20.02; Lane County; Oregon","89674","14087",
"1400000US41039002101","Census Tract 21.01; Lane County; Oregon","80912","36313",
"1400000US41039002103","Census Tract 21.03; Lane County; Oregon","66037","8061",
"1400000US41039002104","Census Tract 21.04; Lane County; Oregon","72396","25622",
"1400000US41039002201","Census Tract 22.01; Lane County; Oregon","126574","25514",
"1400000US41039002203","Census Tract 22.03; Lane County; Oregon","144875","35982",
"1400000US41039002204","Census Tract 22.04; Lane County; Oregon","174125","82915",
"1400000US41039002301","Census Tract 23.01; Lane County; Oregon","75625","15772",
"1400000US41039002302","Census Tract 23.02; Lane County; Oregon","112132","15805",
"1400000US41039002401","Census Tract 24.01; Lane County; Oregon","121516","9360",
"1400000US41039002403","Census Tract 24.03; Lane County; Oregon","86591","16278",
"1400000US41039002404","Census Tract 24.04; Lane County; Oregon","89981","11704",
"1400000US41039002501","Census Tract 25.01; Lane County; Oregon","81300","9612",
"1400000US41039002504","Census Tract 25.04; Lane County; Oregon","64728","13304",
"1400000US41039002505","Census Tract 25.05; Lane County; Oregon","74522","11770",
"1400000US41039002506","Census Tract 25.06; Lane County; Oregon","88646","27287",
"1400000US41039002600","Census Tract 26; Lane County; Oregon","72418","5711",
"1400000US41039002700","Census Tract 27; Lane County; Oregon","62517","7676",
"1400000US41039002800","Census Tract 28; Lane County; Oregon","92575","21827",
"1400000US41039002902","Census Tract 29.02; Lane County; Oregon","72941","22897",
"1400000US41039002903","Census Tract 29.03; Lane County; Oregon","121307","17069",
"1400000US41039002904","Census Tract 29.04; Lane County; Oregon","112333","39639",
"1400000US41039003000","Census Tract 30; Lane County; Oregon","105958","29142",
"1400000US41039003101","Census Tract 31.01; Lane County; Oregon","104052","41070",
"1400000US41039003103","Census Tract 31.03; Lane County; Oregon","121786","21348",
"1400000US41039003104","Census Tract 31.04; Lane County; Oregon","77083","29652",
"1400000US41039003201","Census Tract 32.01; Lane County; Oregon","59750","31671",
"1400000US41039003202","Census Tract 32.02; Lane County; Oregon","81146","26092",
"1400000US41039003301","Census Tract 33.01; Lane County; Oregon","85139","12214",
"1400000US41039003302","Census Tract 33.02; Lane County; Oregon","75205","23401",
"1400000US41039003400","Census Tract 34; Lane County; Oregon","61630","13711",
"1400000US41039003500","Census Tract 35; Lane County; Oregon","91811","7386",
"1400000US41039003600","Census Tract 36; Lane County; Oregon","102891","20372",
"1400000US41039003700","Census Tract 37; Lane County; Oregon","70430","16974",
"1400000US41039003801","Census Tract 38.01; Lane County; Oregon","50500","34205",
"1400000US41039003802","Census Tract 38.02; Lane County; Oregon","196923","105675",
"1400000US41039003900","Census Tract 39; Lane County; Oregon","68065","43340",
"1400000US41039004000","Census Tract 40; Lane County; Oregon","56851","18735",
"1400000US41039004100","Census Tract 41; Lane County; Oregon","83585","6216",
"1400000US41039004200","Census Tract 42; Lane County; Oregon","45826","8642",
"1400000US41039004300","Census Tract 43; Lane County; Oregon","53786","11959",
"1400000US41039004403","Census Tract 44.03; Lane County; Oregon","51481","12857",
"1400000US41039004404","Census Tract 44.04; Lane County; Oregon","107065","17804",
"1400000US41039004405","Census Tract 44.05; Lane County; Oregon","142031","16958",
"1400000US41039004406","Census Tract 44.06; Lane County; Oregon","87188","23708",
"1400000US41039004407","Census Tract 44.07; Lane County; Oregon","64117","8600",
"1400000US41039004501","Census Tract 45.01; Lane County; Oregon","81285","23626",
"1400000US41039004502","Census Tract 45.02; Lane County; Oregon","42768","38576",
"1400000US41039004600","Census Tract 46; Lane County; Oregon","114125","22652",
"1400000US41039004700","Census Tract 47; Lane County; Oregon","125641","11230",
"1400000US41039004800","Census Tract 48; Lane County; Oregon","46484","29384",
"1400000US41039004900","Census Tract 49; Lane County; Oregon","138456","12906",
"1400000US41039005000","Census Tract 50; Lane County; Oregon","114644","17872",
"1400000US41039005100","Census Tract 51; Lane County; Oregon","72778","32410",
"1400000US41039005200","Census Tract 52; Lane County; Oregon","137031","36294",
"1400000US41039005300","Census Tract 53; Lane County; Oregon","116042","17806",
"1400000US41039005400","Census Tract 54; Lane County; Oregon","117232","37681",
"1400000US41039990000","Census Tract 9900; Lane County; Oregon","-","**",
"1400000US41041950100","Census Tract 9501; Lincoln County; Oregon","59246","11768",
"1400000US41041950303","Census Tract 9503.03; Lincoln County; Oregon","75417","31105",
"1400000US41041950304","Census Tract 9503.04; Lincoln County; Oregon","99583","23424",
"1400000US41041950401","Census Tract 9504.01; Lincoln County; Oregon","65718","7258",
"1400000US41041950402","Census Tract 9504.02; Lincoln County; Oregon","77969","54036",
"1400000US41041950601","Census Tract 9506.01; Lincoln County; Oregon","81261","7457",
"1400000US41041950602","Census Tract 9506.02; Lincoln County; Oregon","79643","17184",
"1400000US41041950800","Census Tract 9508; Lincoln County; Oregon","63125","10270",
"1400000US41041950900","Census Tract 9509; Lincoln County; Oregon","66125","20258",
"1400000US41041951000","Census Tract 9510; Lincoln County; Oregon","94722","28725",
"1400000US41041951100","Census Tract 9511; Lincoln County; Oregon","106667","32418",
"1400000US41041951200","Census Tract 9512; Lincoln County; Oregon","83365","10852",
"1400000US41041951300","Census Tract 9513; Lincoln County; Oregon","78550","9754",
"1400000US41041951400","Census Tract 9514; Lincoln County; Oregon","72443","18542",
"1400000US41041951500","Census Tract 9515; Lincoln County; Oregon","66316","19116",
"1400000US41041951600","Census Tract 9516; Lincoln County; Oregon","78971","19206",
"1400000US41041951700","Census Tract 9517; Lincoln County; Oregon","89286","14881",
"1400000US41041951800","Census Tract 9518; Lincoln County; Oregon","91996","8098",
"1400000US41041990100","Census Tract 9901; Lincoln County; Oregon","-","**",
"1400000US41043020101","Census Tract 201.01; Linn County; Oregon","135804","17324",
"1400000US41043020102","Census Tract 201.02; Linn County; Oregon","93939","19532",
"1400000US41043020103","Census Tract 201.03; Linn County; Oregon","107522","16631",
"1400000US41043020200","Census Tract 202; Linn County; Oregon","94000","10149",
"1400000US41043020300","Census Tract 203; Linn County; Oregon","112438","7749",
"1400000US41043020400","Census Tract 204; Linn County; Oregon","65551","6221",
"1400000US41043020500","Census Tract 205; Linn County; Oregon","79828","11343",
"1400000US41043020601","Census Tract 206.01; Linn County; Oregon","109344","12796",
"1400000US41043020602","Census Tract 206.02; Linn County; Oregon","75397","13317",
"1400000US41043020700","Census Tract 207; Linn County; Oregon","78194","18979",
"1400000US41043020801","Census Tract 208.01; Linn County; Oregon","67574","25798",
"1400000US41043020802","Census Tract 208.02; Linn County; Oregon","56577","7061",
"1400000US41043030100","Census Tract 301; Linn County; Oregon","106964","20269",
"1400000US41043030201","Census Tract 302.01; Linn County; Oregon","100000","25233",
"1400000US41043030202","Census Tract 302.02; Linn County; Oregon","112434","18613",
"1400000US41043030300","Census Tract 303; Linn County; Oregon","93702","13269",
"1400000US41043030401","Census Tract 304.01; Linn County; Oregon","88000","21553",
"1400000US41043030403","Census Tract 304.03; Linn County; Oregon","68409","29639",
"1400000US41043030404","Census Tract 304.04; Linn County; Oregon","74020","9890",
"1400000US41043030500","Census Tract 305; Linn County; Oregon","102841","14282",
"1400000US41043030600","Census Tract 306; Linn County; Oregon","97667","12333",
"1400000US41043030700","Census Tract 307; Linn County; Oregon","104857","18469",
"1400000US41043030801","Census Tract 308.01; Linn County; Oregon","80588","40142",
"1400000US41043030802","Census Tract 308.02; Linn County; Oregon","70865","11140",
"1400000US41043030903","Census Tract 309.03; Linn County; Oregon","80268","23409",
"1400000US41043030904","Census Tract 309.04; Linn County; Oregon","81354","14644",
"1400000US41043030905","Census Tract 309.05; Linn County; Oregon","76104","16623",
"1400000US41043030906","Census Tract 309.06; Linn County; Oregon","97988","14723",
"1400000US41045940000","Census Tract 9400; Malheur County; Oregon","-","**",
"1400000US41045970200","Census Tract 9702; Malheur County; Oregon","72206","15588",
"1400000US41045970300","Census Tract 9703; Malheur County; Oregon","56458","29603",
"1400000US41045970400","Census Tract 9704; Malheur County; Oregon","49688","15297",
"1400000US41045970500","Census Tract 9705; Malheur County; Oregon","60896","11212",
"1400000US41045970600","Census Tract 9706; Malheur County; Oregon","72368","13171",
"1400000US41045970700","Census Tract 9707; Malheur County; Oregon","71944","11372",
"1400000US41045970900","Census Tract 9709; Malheur County; Oregon","76083","20446",
"1400000US41047000200","Census Tract 2; Marion County; Oregon","129464","22895",
"1400000US41047000300","Census Tract 3; Marion County; Oregon","62240","8167",
"1400000US41047000400","Census Tract 4; Marion County; Oregon","52254","7831",
"1400000US41047000501","Census Tract 5.01; Marion County; Oregon","70020","10703",
"1400000US41047000502","Census Tract 5.02; Marion County; Oregon","37100","8030",
"1400000US41047000600","Census Tract 6; Marion County; Oregon","85665","25117",
"1400000US41047000702","Census Tract 7.02; Marion County; Oregon","48720","4642",
"1400000US41047000703","Census Tract 7.03; Marion County; Oregon","63018","13046",
"1400000US41047000900","Census Tract 9; Marion County; Oregon","76078","17978",
"1400000US41047001000","Census Tract 10; Marion County; Oregon","71346","27302",
"1400000US41047001100","Census Tract 11; Marion County; Oregon","100461","18603",
"1400000US41047001200","Census Tract 12; Marion County; Oregon","71064","9821",
"1400000US41047001300","Census Tract 13; Marion County; Oregon","100417","34796",
"1400000US41047001401","Census Tract 14.01; Marion County; Oregon","94006","28638",
"1400000US41047001402","Census Tract 14.02; Marion County; Oregon","90141","16161",
"1400000US41047001501","Census Tract 15.01; Marion County; Oregon","94345","15680",
"1400000US41047001502","Census Tract 15.02; Marion County; Oregon","92050","12404",
"1400000US41047001503","Census Tract 15.03; Marion County; Oregon","88059","26848",
"1400000US41047001601","Census Tract 16.01; Marion County; Oregon","81154","24626",
"1400000US41047001603","Census Tract 16.03; Marion County; Oregon","104761","30083",
"1400000US41047001605","Census Tract 16.05; Marion County; Oregon","32374","9106",
"1400000US41047001606","Census Tract 16.06; Marion County; Oregon","64297","18142",
"1400000US41047001607","Census Tract 16.07; Marion County; Oregon","41875","27538",
"1400000US41047001608","Census Tract 16.08; Marion County; Oregon","100732","18338",
"1400000US41047001701","Census Tract 17.01; Marion County; Oregon","60582","7650",
"1400000US41047001702","Census Tract 17.02; Marion County; Oregon","74716","9894",
"1400000US41047001703","Census Tract 17.03; Marion County; Oregon","84162","6999",
"1400000US41047001801","Census Tract 18.01; Marion County; Oregon","52750","15948",
"1400000US41047001802","Census Tract 18.02; Marion County; Oregon","83333","12973",
"1400000US41047001803","Census Tract 18.03; Marion County; Oregon","74219","17404",
"1400000US41047002001","Census Tract 20.01; Marion County; Oregon","117078","22323",
"1400000US41047002002","Census Tract 20.02; Marion County; Oregon","123174","13594",
"1400000US41047002101","Census Tract 21.01; Marion County; Oregon","75592","23012",
"1400000US41047002102","Census Tract 21.02; Marion County; Oregon","91029","25796",
"1400000US41047002201","Census Tract 22.01; Marion County; Oregon","92500","32452",
"1400000US41047002202","Census Tract 22.02; Marion County; Oregon","112149","21562",
"1400000US41047002301","Census Tract 23.01; Marion County; Oregon","123438","19080",
"1400000US41047002303","Census Tract 23.03; Marion County; Oregon","96860","21481",
"1400000US41047002304","Census Tract 23.04; Marion County; Oregon","136875","25461",
"1400000US41047002400","Census Tract 24; Marion County; Oregon","166250","39265",
"1400000US41047002502","Census Tract 25.02; Marion County; Oregon","86765","29494",
"1400000US41047002503","Census Tract 25.03; Marion County; Oregon","80417","25493",
"1400000US41047002504","Census Tract 25.04; Marion County; Oregon","131059","18207",
"1400000US41047002600","Census Tract 26; Marion County; Oregon","104931","17081",
"1400000US41047002701","Census Tract 27.01; Marion County; Oregon","110854","10670",
"1400000US41047002702","Census Tract 27.02; Marion County; Oregon","106139","21155",
"1400000US41047002800","Census Tract 28; Marion County; Oregon","126504","18154",
"1400000US41047010100","Census Tract 101; Marion County; Oregon","111250","24458",
"1400000US41047010201","Census Tract 102.01; Marion County; Oregon","82222","18024",
"1400000US41047010202","Census Tract 102.02; Marion County; Oregon","89102","11975",
"1400000US41047010303","Census Tract 103.03; Marion County; Oregon","89010","21974",
"1400000US41047010304","Census Tract 103.04; Marion County; Oregon","98780","23612",
"1400000US41047010305","Census Tract 103.05; Marion County; Oregon","84740","26439",
"1400000US41047010307","Census Tract 103.07; Marion County; Oregon","84885","26978",
"1400000US41047010308","Census Tract 103.08; Marion County; Oregon","85880","9270",
"1400000US41047010309","Census Tract 103.09; Marion County; Oregon","70536","34501",
"1400000US41047010400","Census Tract 104; Marion County; Oregon","84428","11221",
"1400000US41047010501","Census Tract 105.01; Marion County; Oregon","120546","17332",
"1400000US41047010502","Census Tract 105.02; Marion County; Oregon","76250","16023",
"1400000US41047010503","Census Tract 105.03; Marion County; Oregon","104054","9000",
"1400000US41047010600","Census Tract 106; Marion County; Oregon","80568","24875",
"1400000US41047010701","Census Tract 107.01; Marion County; Oregon","90256","17406",
"1400000US41047010702","Census Tract 107.02; Marion County; Oregon","117781","13868",
"1400000US41047010801","Census Tract 108.01; Marion County; Oregon","125673","28620",
"1400000US41047010802","Census Tract 108.02; Marion County; Oregon","107315","10294",
"1400000US41049970101","Census Tract 9701.01; Morrow County; Oregon","74215","11003",
"1400000US41049970102","Census Tract 9701.02; Morrow County; Oregon","75946","7326",
"1400000US41049970200","Census Tract 9702; Morrow County; Oregon","97552","15613",
"1400000US41051000101","Census Tract 1.01; Multnomah County; Oregon","147596","36837",
"1400000US41051000102","Census Tract 1.02; Multnomah County; Oregon","120795","50725",
"1400000US41051000201","Census Tract 2.01; Multnomah County; Oregon","147583","55505",
"1400000US41051000202","Census Tract 2.02; Multnomah County; Oregon","156811","19008",
"1400000US41051000301","Census Tract 3.01; Multnomah County; Oregon","117065","16068",
"1400000US41051000302","Census Tract 3.02; Multnomah County; Oregon","212778","32596",
"1400000US41051000401","Census Tract 4.01; Multnomah County; Oregon","124821","36855",
"1400000US41051000402","Census Tract 4.02; Multnomah County; Oregon","127548","25136",
"1400000US41051000501","Census Tract 5.01; Multnomah County; Oregon","126250","27277",
"1400000US41051000502","Census Tract 5.02; Multnomah County; Oregon","99375","8545",
"1400000US41051000601","Census Tract 6.01; Multnomah County; Oregon","72969","6815",
"1400000US41051000602","Census Tract 6.02; Multnomah County; Oregon","79625","30001",
"1400000US41051000701","Census Tract 7.01; Multnomah County; Oregon","114659","24837",
"1400000US41051000702","Census Tract 7.02; Multnomah County; Oregon","104188","25493",
"1400000US41051000801","Census Tract 8.01; Multnomah County; Oregon","170250","43328",
"1400000US41051000802","Census Tract 8.02; Multnomah County; Oregon","127530","19187",
"1400000US41051000901","Census Tract 9.01; Multnomah County; Oregon","147361","46753",
"1400000US41051000902","Census Tract 9.02; Multnomah County; Oregon","105285","30731",
"1400000US41051001000","Census Tract 10; Multnomah County; Oregon","146865","11841",
"1400000US41051001101","Census Tract 11.01; Multnomah County; Oregon","111056","48815",
"1400000US41051001102","Census Tract 11.02; Multnomah County; Oregon","189353","18805",
"1400000US41051001202","Census Tract 12.02; Multnomah County; Oregon","189690","19033",
"1400000US41051001203","Census Tract 12.03; Multnomah County; Oregon","105083","40386",
"1400000US41051001204","Census Tract 12.04; Multnomah County; Oregon","150548","40922",
"1400000US41051001301","Census Tract 13.01; Multnomah County; Oregon","172708","52680",
"1400000US41051001302","Census Tract 13.02; Multnomah County; Oregon","170298","20627",
"1400000US41051001400","Census Tract 14; Multnomah County; Oregon","180329","30497",
"1400000US41051001500","Census Tract 15; Multnomah County; Oregon","181250","29683",
"1400000US41051001601","Census Tract 16.01; Multnomah County; Oregon","150987","14360",
"1400000US41051001602","Census Tract 16.02; Multnomah County; Oregon","105865","30908",
"1400000US41051001702","Census Tract 17.02; Multnomah County; Oregon","110064","25193",
"1400000US41051001703","Census Tract 17.03; Multnomah County; Oregon","94512","21843",
"1400000US41051001704","Census Tract 17.04; Multnomah County; Oregon","96250","69253",
"1400000US41051001801","Census Tract 18.01; Multnomah County; Oregon","153173","59166",
"1400000US41051001802","Census Tract 18.02; Multnomah County; Oregon","120227","24203",
"1400000US41051001900","Census Tract 19; Multnomah County; Oregon","214408","25120",
"1400000US41051002001","Census Tract 20.01; Multnomah County; Oregon","97242","30288",
"1400000US41051002002","Census Tract 20.02; Multnomah County; Oregon","84702","79173",
"1400000US41051002101","Census Tract 21.01; Multnomah County; Oregon","155122","142442",
"1400000US41051002102","Census Tract 21.02; Multnomah County; Oregon","127708","62741",
"1400000US41051002203","Census Tract 22.03; Multnomah County; Oregon","148710","50316",
"1400000US41051002303","Census Tract 23.03; Multnomah County; Oregon","121932","41640",
"1400000US41051002401","Census Tract 24.01; Multnomah County; Oregon","190062","44851",
"1400000US41051002402","Census Tract 24.02; Multnomah County; Oregon","147315","33548",
"1400000US41051002501","Census Tract 25.01; Multnomah County; Oregon","248995","21285",
"1400000US41051002502","Census Tract 25.02; Multnomah County; Oregon","109950","33942",
"1400000US41051002600","Census Tract 26; Multnomah County; Oregon","118421","45033",
"1400000US41051002701","Census Tract 27.01; Multnomah County; Oregon","183274","24333",
"1400000US41051002702","Census Tract 27.02; Multnomah County; Oregon","128438","56619",
"1400000US41051002801","Census Tract 28.01; Multnomah County; Oregon","175060","48924",
"1400000US41051002802","Census Tract 28.02; Multnomah County; Oregon","123375","20064",
"1400000US41051002901","Census Tract 29.01; Multnomah County; Oregon","116140","21482",
"1400000US41051002902","Census Tract 29.02; Multnomah County; Oregon","113492","16361",
"1400000US41051002903","Census Tract 29.03; Multnomah County; Oregon","96990","15953",
"1400000US41051003000","Census Tract 30; Multnomah County; Oregon","136582","21433",
"1400000US41051003100","Census Tract 31; Multnomah County; Oregon","168590","40371",
"1400000US41051003200","Census Tract 32; Multnomah County; Oregon","204667","39838",
"1400000US41051003301","Census Tract 33.01; Multnomah County; Oregon","165114","44744",
"1400000US41051003302","Census Tract 33.02; Multnomah County; Oregon","123125","74157",
"1400000US41051003401","Census Tract 34.01; Multnomah County; Oregon","136635","39370",
"1400000US41051003402","Census Tract 34.02; Multnomah County; Oregon","133506","30448",
"1400000US41051003501","Census Tract 35.01; Multnomah County; Oregon","167356","25978",
"1400000US41051003502","Census Tract 35.02; Multnomah County; Oregon","145393","32931",
"1400000US41051003601","Census Tract 36.01; Multnomah County; Oregon","140417","40035",
"1400000US41051003602","Census Tract 36.02; Multnomah County; Oregon","132179","29730",
"1400000US41051003603","Census Tract 36.03; Multnomah County; Oregon","138580","18918",
"1400000US41051003701","Census Tract 37.01; Multnomah County; Oregon","126250","27134",
"1400000US41051003702","Census Tract 37.02; Multnomah County; Oregon","221016","50099",
"1400000US41051003801","Census Tract 38.01; Multnomah County; Oregon","154432","34407",
"1400000US41051003802","Census Tract 38.02; Multnomah County; Oregon","143796","33476",
"1400000US41051003803","Census Tract 38.03; Multnomah County; Oregon","130638","15301",
"1400000US41051003902","Census Tract 39.02; Multnomah County; Oregon","171406","15424",
"1400000US41051003903","Census Tract 39.03; Multnomah County; Oregon","106382","43175",
"1400000US41051003904","Census Tract 39.04; Multnomah County; Oregon","109640","21064",
"1400000US41051004002","Census Tract 40.02; Multnomah County; Oregon","142188","27882",
"1400000US41051004003","Census Tract 40.03; Multnomah County; Oregon","94327","38750",
"1400000US41051004102","Census Tract 41.02; Multnomah County; Oregon","71705","12705",
"1400000US41051004103","Census Tract 41.03; Multnomah County; Oregon","107917","19494",
"1400000US41051004104","Census Tract 41.04; Multnomah County; Oregon","59856","49527",
"1400000US41051004200","Census Tract 42; Multnomah County; Oregon","120823","16204",
"1400000US41051004300","Census Tract 43; Multnomah County; Oregon","129583","39863",
"1400000US41051004500","Census Tract 45; Multnomah County; Oregon","181827","58230",
"1400000US41051004601","Census Tract 46.01; Multnomah County; Oregon","250,000+","***",
"1400000US41051004602","Census Tract 46.02; Multnomah County; Oregon","250,000+","***",
"1400000US41051004700","Census Tract 47; Multnomah County; Oregon","209408","51392",
"1400000US41051004800","Census Tract 48; Multnomah County; Oregon","169250","26875",
"1400000US41051004901","Census Tract 49.01; Multnomah County; Oregon","103958","100503",
"1400000US41051004902","Census Tract 49.02; Multnomah County; Oregon","-","**",
"1400000US41051005001","Census Tract 50.01; Multnomah County; Oregon","243750","32443",
"1400000US41051005002","Census Tract 50.02; Multnomah County; Oregon","102857","12372",
"1400000US41051005101","Census Tract 51.01; Multnomah County; Oregon","203687","96585",
"1400000US41051005102","Census Tract 51.02; Multnomah County; Oregon","193036","30291",
"1400000US41051005103","Census Tract 51.03; Multnomah County; Oregon","-","**",
"1400000US41051005201","Census Tract 52.01; Multnomah County; Oregon","-","**",
"1400000US41051005202","Census Tract 52.02; Multnomah County; Oregon","118083","63704",
"1400000US41051005500","Census Tract 55; Multnomah County; Oregon","118438","23958",
"1400000US41051005601","Census Tract 56.01; Multnomah County; Oregon","148780","53405",
"1400000US41051005602","Census Tract 56.02; Multnomah County; Oregon","76230","16714",
"1400000US41051005701","Census Tract 57.01; Multnomah County; Oregon","122188","75871",
"1400000US41051005702","Census Tract 57.02; Multnomah County; Oregon","167321","95182",
"1400000US41051005800","Census Tract 58; Multnomah County; Oregon","163438","71841",
"1400000US41051005901","Census Tract 59.01; Multnomah County; Oregon","-","**",
"1400000US41051005902","Census Tract 59.02; Multnomah County; Oregon","185817","43378",
"1400000US41051005903","Census Tract 59.03; Multnomah County; Oregon","111875","50195",
"1400000US41051006001","Census Tract 60.01; Multnomah County; Oregon","141667","33385",
"1400000US41051006002","Census Tract 60.02; Multnomah County; Oregon","173500","26415",
"1400000US41051006100","Census Tract 61; Multnomah County; Oregon","196250","32192",
"1400000US41051006200","Census Tract 62; Multnomah County; Oregon","170313","35724",
"1400000US41051006300","Census Tract 63; Multnomah County; Oregon","199583","45335",
"1400000US41051006402","Census Tract 64.02; Multnomah County; Oregon","183750","20340",
"1400000US41051006403","Census Tract 64.03; Multnomah County; Oregon","110909","29229",
"1400000US41051006404","Census Tract 64.04; Multnomah County; Oregon","141389","34587",
"1400000US41051006501","Census Tract 65.01; Multnomah County; Oregon","160786","33317",
"1400000US41051006502","Census Tract 65.02; Multnomah County; Oregon","155900","51363",
"1400000US41051006601","Census Tract 66.01; Multnomah County; Oregon","141250","40136",
"1400000US41051006602","Census Tract 66.02; Multnomah County; Oregon","118633","37055",
"1400000US41051006701","Census Tract 67.01; Multnomah County; Oregon","196774","23527",
"1400000US41051006702","Census Tract 67.02; Multnomah County; Oregon","116250","31407",
"1400000US41051006801","Census Tract 68.01; Multnomah County; Oregon","190139","66958",
"1400000US41051006802","Census Tract 68.02; Multnomah County; Oregon","181250","73366",
"1400000US41051006900","Census Tract 69; Multnomah County; Oregon","222750","32697",
"1400000US41051007001","Census Tract 70.01; Multnomah County; Oregon","250,000+","***",
"1400000US41051007002","Census Tract 70.02; Multnomah County; Oregon","250,000+","***",
"1400000US41051007100","Census Tract 71; Multnomah County; Oregon","117984","46004",
"1400000US41051007201","Census Tract 72.01; Multnomah County; Oregon","79340","19129",
"1400000US41051007202","Census Tract 72.02; Multnomah County; Oregon","88750","19082",
"1400000US41051007300","Census Tract 73; Multnomah County; Oregon","108203","65069",
"1400000US41051007400","Census Tract 74; Multnomah County; Oregon","69222","19134",
"1400000US41051007500","Census Tract 75; Multnomah County; Oregon","118567","21865",
"1400000US41051007600","Census Tract 76; Multnomah County; Oregon","64911","22971",
"1400000US41051007700","Census Tract 77; Multnomah County; Oregon","75149","13678",
"1400000US41051007800","Census Tract 78; Multnomah County; Oregon","122841","19714",
"1400000US41051007900","Census Tract 79; Multnomah County; Oregon","88782","21564",
"1400000US41051008001","Census Tract 80.01; Multnomah County; Oregon","86000","19753",
"1400000US41051008002","Census Tract 80.02; Multnomah County; Oregon","92833","14229",
"1400000US41051008100","Census Tract 81; Multnomah County; Oregon","48774","4878",
"1400000US41051008201","Census Tract 82.01; Multnomah County; Oregon","112422","24465",
"1400000US41051008203","Census Tract 82.03; Multnomah County; Oregon","87586","21196",
"1400000US41051008204","Census Tract 82.04; Multnomah County; Oregon","42043","15507",
"1400000US41051008301","Census Tract 83.01; Multnomah County; Oregon","80698","16389",
"1400000US41051008302","Census Tract 83.02; Multnomah County; Oregon","72705","14272",
"1400000US41051008400","Census Tract 84; Multnomah County; Oregon","76500","28254",
"1400000US41051008500","Census Tract 85; Multnomah County; Oregon","90192","25391",
"1400000US41051008600","Census Tract 86; Multnomah County; Oregon","79858","10807",
"1400000US41051008700","Census Tract 87; Multnomah County; Oregon","112969","32640",
"1400000US41051008800","Census Tract 88; Multnomah County; Oregon","74242","14945",
"1400000US41051008902","Census Tract 89.02; Multnomah County; Oregon","97828","33209",
"1400000US41051008903","Census Tract 89.03; Multnomah County; Oregon","128807","22223",
"1400000US41051008904","Census Tract 89.04; Multnomah County; Oregon","67417","31762",
"1400000US41051009001","Census Tract 90.01; Multnomah County; Oregon","72975","11632",
